-6.4	-2.7435
-6.39	-3.14494
-6.38	-3.51197
-6.37	-2.80583
-6.36	-3.2708
-6.35	-2.83336
-6.34	-2.94075
-6.33	-3.3102
-6.32	-2.63497
-6.31	-3.51304
-6.3	-3.06561
-6.29	-2.79074
-6.28	-2.68572
-6.27	-2.48108
-6.26	-2.53706
-6.25	-3.56012
-6.24	-2.50125
-6.23	-2.91046
-6.22	-2.95631
-6.21	-4.55618
-6.2	-2.99279
-6.19	-3.12284
-6.18	-4.39675
-6.17	-2.94737
-6.16	-3.33512
-6.15	-3.03095
-6.14	-3.04871
-6.13	-3.38145
-6.12	-3.72554
-6.11	-3.43191
-6.1	-4.05155
-6.09	-3.1169
-6.08	-3.68472
-6.07	-3.21163
-6.06	-4.93074
-6.05	-3.45233
-6.04	-4.10493
-6.03	-3.40351
-6.02	-3.13538
-6.01	-3.14295
-6	-4.11007
-5.99	-3.11419
-5.98	-3.43376
-5.97	-3.5136
-5.96	-3.27654
-5.95	-3.16873
-5.94	-3.65242
-5.93	-3.37671
-5.92	-3.74763
-5.91	-3.40518
-5.9	-3.60116
-5.89	-3.37656
-5.88	-4.53361
-5.87	-5.51874
-5.86	-3.4032
-5.85	-3.46507
-5.84	-3.42819
-5.83	-4.32588
-5.82	-4.94743
-5.81	-3.56805
-5.8	-3.68092
-5.79	-3.88115
-5.78	-3.91582
-5.77	-4.43517
-5.76	-3.96796
-5.75	-5.16471
-5.74	-3.9667
-5.73	-3.86512
-5.72	-4.61439
-5.71	-4.01438
-5.7	-4.61528
-5.69	-3.83639
-5.68	-4.94025
-5.67	-4.14871
-5.66	-4.25447
-5.65	-3.93346
-5.64	-4.23134
-5.63	-4.16772
-5.62	-3.85061
-5.61	-4.35545
-5.6	-5.20679
-5.59	-4.79389
-5.58	-4.95944
-5.57	-4.51577
-5.56	-5.65132
-5.55	-5.23409
-5.54	-4.82839
-5.53	-4.53897
-5.52	-4.60539
-5.51	-5.10888
-5.5	-4.42138
-5.49	-4.47409
-5.48	-4.79267
-5.47	-5.12576
-5.46	-5.29397
-5.45	-4.68442
-5.44	-4.62749
-5.43	-4.48427
-5.42	-5.28693
-5.41	-4.46395
-5.4	-5.4017
-5.39	-5.57898
-5.38	-4.5699
-5.37	-5.00028
-5.36	-4.86698
-5.35	-4.80172
-5.34	-5.47748
-5.33	-5.13429
-5.32	-5.26519
-5.31	-4.40801
-5.3	-4.94699
-5.29	-5.44439
-5.28	-5.08344
-5.27	-4.65921
-5.26	-5.54366
-5.25	-4.98422
-5.24	-5.3958
-5.23	-5.11004
-5.22	-4.98141
-5.21	-5.2143
-5.2	-5.39027
-5.19	-5.966
-5.18	-4.89434
-5.17	-5.33439
-5.16	-5.79457
-5.15	-6.16611
-5.14	-6.03344
-5.13	-5.44094
-5.12	-5.00743
-5.11	-6.46674
-5.1	-5.6112
-5.09	-4.94242
-5.08	-5.27964
-5.07	-4.90271
-5.06	-4.93074
-5.05	-5.08571
-5.04	-5.72906
-5.03	-5.13063
-5.02	-5.44581
-5.01	-6.72503
-5	-5.4307
-4.99	-5.99259
-4.98	-5.47458
-4.97	-6.16121
-4.96	-5.4811
-4.95	-5.92343
-4.94	-6.01472
-4.93	-6.51224
-4.92	-5.47306
-4.91	-6.66944
-4.9	-5.37081
-4.89	-5.78633
-4.88	-5.74681
-4.87	-5.95386
-4.86	-5.57033
-4.85	-6.66036
-4.84	-6.18964
-4.83	-6.97888
-4.82	-6.35741
-4.81	-6.391
-4.8	-6.08136
-4.79	-6.38934
-4.78	-5.50509
-4.77	-5.84311
-4.76	-5.94088
-4.75	-6.41299
-4.74	-8.62527
-4.73	-6.25136
-4.72	-5.64558
-4.71	-5.70136
-4.7	-5.87241
-4.69	-7.44584
-4.68	-6.48191
-4.67	-6.5496
-4.66	-5.88519
-4.65	-6.21119
-4.64	-6.31795
-4.63	-6.94196
-4.62	-6.51644
-4.61	-6.87897
-4.6	-6.69554
-4.59	-6.29091
-4.58	-6.71506
-4.57	-6.58666
-4.56	-6.54368
-4.55	-6.4146
-4.54	-6.38907
-4.53	-6.36048
-4.52	-6.54415
-4.51	-6.31572
-4.5	-7.53802
-4.49	-6.24319
-4.48	-6.35529
-4.47	-6.76841
-4.46	-6.54936
-4.45	-6.18297
-4.44	-6.68594
-4.43	-6.54513
-4.42	-7.85617
-4.41	-6.78321
-4.4	-6.26356
-4.39	-6.63663
-4.38	-7.73579
-4.37	-7.37756
-4.36	-6.98638
-4.35	-6.74421
-4.34	-7.12257
-4.33	-6.68008
-4.32	-6.87958
-4.31	-7.64696
-4.3	-8.29468
-4.29	-7.64512
-4.28	-6.72944
-4.27	-6.87725
-4.26	-7.09601
-4.25	-7.0888
-4.24	-7.4622
-4.23	-8.36488
-4.22	-7.51906
-4.21	-6.68097
-4.2	-7.6039
-4.19	-6.89685
-4.18	-6.68255
-4.17	-6.97551
-4.16	-6.62584
-4.15	-6.92008
-4.14	-7.15105
-4.13	-7.51914
-4.12	-7.36965
-4.11	-8.22163
-4.1	-6.83068
-4.09	-7.21033
-4.08	-7.61511
-4.07	-7.75362
-4.06	-7.06523
-4.05	-7.26602
-4.04	-7.36233
-4.03	-9.04526
-4.02	-7.22876
-4.01	-7.83675
-4	-7.5003
-3.99	-7.3397
-3.98	-7.60604
-3.97	-7.43688
-3.96	-7.54443
-3.95	-7.81014
-3.94	-9.53263
-3.93	-8.22742
-3.92	-8.2959
-3.91	-8.453
-3.9	-7.72916
-3.89	-7.4307
-3.88	-7.80249
-3.87	-7.74439
-3.86	-7.49897
-3.85	-7.35167
-3.84	-7.55296
-3.83	-8.47027
-3.82	-8.11975
-3.81	-7.86398
-3.8	-7.87322
-3.79	-7.99702
-3.78	-7.50341
-3.77	-7.56385
-3.76	-8.64708
-3.75	-7.92159
-3.74	-7.58072
-3.73	-8.32587
-3.72	-8.17154
-3.71	-7.8966
-3.7	-8.10767
-3.69	-9.48363
-3.68	-7.96402
-3.67	-8.51183
-3.66	-8.3596
-3.65	-7.96499
-3.64	-8.31454
-3.63	-8.69062
-3.62	-8.99482
-3.61	-8.08571
-3.6	-8.16985
-3.59	-8.68469
-3.58	-8.79035
-3.57	-7.90705
-3.56	-8.02216
-3.55	-7.95355
-3.54	-8.57858
-3.53	-8.05201
-3.52	-7.95977
-3.51	-8.10471
-3.5	-8.51354
-3.49	-9.51769
-3.48	-8.11123
-3.47	-9.25083
-3.46	-8.49267
-3.45	-9.66087
-3.44	-8.7092
-3.43	-9.94505
-3.42	-9.06931
-3.41	-8.58838
-3.4	-8.96168
-3.39	-8.86896
-3.38	-9.10106
-3.37	-9.217
-3.36	-10.0113
-3.35	-8.47733
-3.34	-9.21825
-3.33	-9.40033
-3.32	-9.0426
-3.31	-9.39408
-3.3	-8.5266
-3.29	-9.29415
-3.28	-9.34311
-3.27	-10.1957
-3.26	-8.52287
-3.25	-9.65837
-3.24	-9.49401
-3.23	-8.82669
-3.22	-9.39961
-3.21	-9.57356
-3.2	-9.24074
-3.19	-9.77158
-3.18	-9.12219
-3.17	-8.96752
-3.16	-8.94018
-3.15	-9.76108
-3.14	-9.03261
-3.13	-10.6082
-3.12	-8.9451
-3.11	-9.74411
-3.1	-9.43426
-3.09	-9.7769
-3.08	-9.55449
-3.07	-9.50693
-3.06	-9.58575
-3.05	-9.14912
-3.04	-9.27517
-3.03	-11.4365
-3.02	-9.42219
-3.01	-9.30524
-3	-9.66897
-2.99	-9.76914
-2.98	-9.07573
-2.97	-9.76606
-2.96	-9.6536
-2.95	-9.85189
-2.94	-9.66118
-2.93	-9.77643
-2.92	-9.61235
-2.91	-9.886
-2.9	-9.71068
-2.89	-10.6336
-2.88	-9.79581
-2.87	-10.6665
-2.86	-9.93778
-2.85	-9.58784
-2.84	-10.8597
-2.83	-10.524
-2.82	-9.78042
-2.81	-10.2838
-2.8	-9.73438
-2.79	-10.4167
-2.78	-10.2316
-2.77	-10.3033
-2.76	-10.6697
-2.75	-10.0966
-2.74	-9.79578
-2.73	-10.1914
-2.72	-10.0319
-2.71	-12.7494
-2.7	-10.0749
-2.69	-10.4924
-2.68	-9.76932
-2.67	-10.2578
-2.66	-9.90447
-2.65	-11.859
-2.64	-10.0751
-2.63	-10.4742
-2.62	-10.916
-2.61	-10.4173
-2.6	-10.0982
-2.59	-11.1136
-2.58	-10.1889
-2.57	-9.91219
-2.56	-10.0441
-2.55	-10.1521
-2.54	-11.3288
-2.53	-10.8685
-2.52	-10.556
-2.51	-10.5092
-2.5	-11.1698
-2.49	-10.3064
-2.48	-10.2892
-2.47	-10.3011
-2.46	-10.6818
-2.45	-10.9111
-2.44	-10.8961
-2.43	-10.7371
-2.42	-10.8063
-2.41	-11.5028
-2.4	-10.523
-2.39	-10.9966
-2.38	-10.5724
-2.37	-11.4623
-2.36	-10.562
-2.35	-10.813
-2.34	-10.8598
-2.33	-11.0934
-2.32	-11.071
-2.31	-10.6868
-2.3	-10.7894
-2.29	-10.947
-2.28	-13.4007
-2.27	-11.4759
-2.26	-10.6962
-2.25	-10.639
-2.24	-10.8985
-2.23	-10.961
-2.22	-10.8051
-2.21	-11.1793
-2.2	-10.7582
-2.19	-11.3969
-2.18	-11.2987
-2.17	-11.7287
-2.16	-12.0074
-2.15	-11.7912
-2.14	-11.811
-2.13	-11.2977
-2.12	-11.7159
-2.11	-10.9677
-2.1	-10.917
-2.09	-11.1833
-2.08	-10.8678
-2.07	-11.3414
-2.06	-11.6466
-2.05	-11.0426
-2.04	-11.3757
-2.03	-11.087
-2.02	-11.6205
-2.01	-11.3526
-2	-11.4702
-1.99	-11.3117
-1.98	-11.7858
-1.97	-12.0193
-1.96	-13.413
-1.95	-11.8537
-1.94	-11.9287
-1.93	-11.7622
-1.92	-11.9989
-1.91	-12.7229
-1.9	-11.3777
-1.89	-11.6546
-1.88	-11.4693
-1.87	-11.61
-1.86	-11.81
-1.85	-11.6092
-1.84	-11.5682
-1.83	-12.2526
-1.82	-12.1776
-1.81	-12.0649
-1.8	-11.4283
-1.79	-12.2537
-1.78	-11.8717
-1.77	-11.5771
-1.76	-11.9893
-1.75	-11.7025
-1.74	-11.8253
-1.73	-11.6494
-1.72	-11.8498
-1.71	-12.2921
-1.7	-12.3606
-1.69	-12.4538
-1.68	-12.1142
-1.67	-12.1381
-1.66	-12.686
-1.65	-12.4699
-1.64	-12.0097
-1.63	-12.4465
-1.62	-12.4852
-1.61	-12.3164
-1.6	-11.9313
-1.59	-12.0188
-1.58	-12.3122
-1.57	-12.3758
-1.56	-12.4105
-1.55	-12.5192
-1.54	-12.7007
-1.53	-12.1688
-1.52	-12.5386
-1.51	-12.7198
-1.5	-12.4121
-1.49	-12.9451
-1.48	-12.6872
-1.47	-12.0942
-1.46	-12.1306
-1.45	-12.1238
-1.44	-13.1956
-1.43	-13.277
-1.42	-12.5284
-1.41	-12.5205
-1.4	-13.018
-1.39	-12.4528
-1.38	-12.4273
-1.37	-12.8181
-1.36	-12.5224
-1.35	-13.4921
-1.34	-13.8373
-1.33	-14.1911
-1.32	-12.7899
-1.31	-12.765
-1.3	-12.6546
-1.29	-13.2158
-1.28	-13.0912
-1.27	-12.8303
-1.26	-12.8923
-1.25	-13.6535
-1.24	-13.0061
-1.23	-13.3231
-1.22	-13.2294
-1.21	-13.021
-1.2	-12.9263
-1.19	-12.6739
-1.18	-14.7504
-1.17	-14.0912
-1.16	-14.2302
-1.15	-12.6829
-1.14	-12.9111
-1.13	-13.8439
-1.12	-12.8731
-1.11	-13.0164
-1.1	-13.4104
-1.09	-15.3524
-1.08	-13.3427
-1.07	-13.222
-1.06	-14.191
-1.05	-13.2678
-1.04	-13.0149
-1.03	-13.3969
-1.02	-13.2244
-1.01	-13.5344
-1	-13.6943
-0.99	-13.5119
-0.98	-14.5926
-0.97	-13.6301
-0.96	-13.8899
-0.95	-14.3208
-0.94	-13.6219
-0.93	-13.5025
-0.92	-13.5687
-0.91	-13.6847
-0.9	-13.1494
-0.89	-13.7315
-0.88	-14.5392
-0.87	-13.2083
-0.86	-13.6894
-0.85	-13.4227
-0.84	-13.9329
-0.83	-13.7136
-0.82	-14.3743
-0.81	-13.4137
-0.8	-14.0907
-0.79	-14.4225
-0.78	-14.2136
-0.77	-14.1758
-0.76	-13.5068
-0.75	-13.7552
-0.74	-15.9539
-0.73	-14.1614
-0.72	-14.3975
-0.71	-14.9995
-0.7	-14.2377
-0.69	-14.7232
-0.68	-14.2376
-0.67	-14.7775
-0.66	-15.4764
-0.65	-14.3737
-0.64	-13.9578
-0.63	-14.1145
-0.62	-14.004
-0.61	-14.7228
-0.6	-14.4761
-0.59	-14.2542
-0.58	-13.9039
-0.57	-14.5551
-0.56	-14.5727
-0.55	-14.1467
-0.54	-14.2807
-0.53	-15.1745
-0.52	-14.4902
-0.51	-14.4612
-0.5	-14.2992
-0.49	-14.4752
-0.48	-14.9522
-0.47	-14.3186
-0.46	-14.7215
-0.45	-14.4333
-0.44	-14.3285
-0.43	-14.5899
-0.42	-15.1733
-0.41	-14.8721
-0.4	-14.7207
-0.39	-15.65
-0.38	-14.8369
-0.37	-14.2264
-0.36	-14.5191
-0.35	-14.5523
-0.34	-15.9501
-0.33	-14.4874
-0.32	-14.9954
-0.31	-14.7189
-0.3	-14.4867
-0.29	-15.6479
-0.28	-14.4572
-0.27	-14.9483
-0.26	-inf
-0.25	-15.3457
-0.24	-15.4703
-0.23	-15.2481
-0.22	-15.3446
-0.21	-15.6453
-0.2	-15.9459
-0.19	-14.7695
-0.18	-14.8659
-0.17	-14.8307
-0.16	-15.9442
-0.15	-15.4666
-0.14	-15.4661
-0.13	-15.9427
-0.12	-15.9421
-0.11	-15.4644
-0.1	-15.0378
-0.09	-14.986
-0.08	-15.9396
-0.07	-15.9389
-0.06	-15.9381
-0.05	-15.6363
-0.04	-14.9823
-0.03	-14.9815
-0.02	-15.6338
-0.01	-15.6328
0	-15.3308
0.01	-15.6309
0.02	-15.9308
0.03	-15.6287
0.04	-15.9285
0.05	-15.3252
0.06	-15.4489
0.07	-15.4475
0.08	-15.3212
0.09	-inf
0.1	-15.9202
0.11	-15.4415
0.12	-15.9169
0.13	-15.438
0.14	-15.6123
0.15	-15.4342
0.16	-15.6083
0.17	-15.9072
0.18	-inf
0.19	-inf
0.2	-15.5992
0.21	-inf
0.22	-15.594
0.23	-15.8922
0.24	-15.2872
0.25	-inf
0.26	-15.582
0.27	-15.8796
0.28	-15.8761
0.29	-inf
0.3	-15.5676
0.31	-inf
0.32	-15.8603
0.33	-15.8559
0.34	-15.8513
0.35	-15.8465
0.36	-15.5404
0.37	-inf
0.38	-inf
0.39	-inf
0.4	-inf
0.41	-inf
0.42	-inf
0.43	-15.7988
0.44	-inf
0.45	-15.4829
0.46	-15.776
0.47	-inf
0.48	-inf
0.49	-15.75
0.5	-inf
0.51	-15.7306
0.52	-inf
0.53	-15.4083
0.54	-inf
0.55	-15.3852
0.56	-inf
0.57	-inf
0.58	-15.9484
0.59	-15.4572
0.6	-15.6186
0.61	-15.9042
0.62	-15.8882
0.63	-15.8714
0.64	-15.5529
0.65	-15.8356
0.66	-15.8166
0.67	-inf
0.68	-15.776
0.69	-inf
0.7	-15.7319
0.71	-inf
0.72	-inf
0.73	-inf
0.74	-15.933
0.75	-15.4282
0.76	-inf
0.77	-15.8466
0.78	-15.5145
0.79	-15.7831
0.8	-inf
0.81	-15.7144
0.82	-inf
0.83	-15.4641
0.84	-15.902
0.85	-15.5602
0.86	-15.8189
0.87	-15.775
0.88	-15.7295
0.89	-15.6822
0.9	-15.9343
0.91	-15.4065
0.92	-15.3539
0.93	-inf
0.94	-15.7203
0.95	-15.1849
0.96	-15.1245
0.97	-15.8403
0.98	-15.2986
0.99	-inf
1	-15.9411
1.01	-15.3927
1.02	-15.1942
1.03	-15.2432
1.04	-15.9429
1.05	-inf
1.06	-15.4774
1.07	-15.3912
1.08	-15.6034
1.09	-15.3356
1.1	-15.2412
1.11	-15.223
1.12	-15.2196
1.13	-15.4173
1.14	-15.3108
1.15	-15.5022
1.16	-15.6903
1.17	-15.398
1.18	-15.2784
1.19	-15.4563
1.2	-15.5057
1.21	-14.8313
1.22	-15.8434
1.23	-15.0065
1.24	-14.9105
1.25	-15.4179
1.26	-15.3929
1.27	-14.9378
1.28	-14.9555
1.29	-15.0938
1.3	-14.9266
1.31	-15.1807
1.32	-14.8281
1.33	-15.2999
1.34	-14.8126
1.35	-15.1265
1.36	-15.629
1.37	-15.2511
1.38	-15.2201
1.39	-14.9105
1.4	-15.0901
1.41	-14.866
1.42	-14.8401
1.43	-14.9508
1.44	-15.0607
1.45	-15.1131
1.46	-15.1591
1.47	-15.1983
1.48	-15.1339
1.49	-15.8584
1.5	-15.2748
1.51	-14.9849
1.52	-14.5492
1.53	-15.1096
1.54	-14.7968
1.55	-14.7423
1.56	-15.5273
1.57	-15.491
1.58	-14.6681
1.59	-15.3927
1.6	-14.7561
1.61	-15.1615
1.62	-15.1774
1.63	-14.9106
1.64	-15.1111
1.65	-14.6648
1.66	-15.1808
1.67	-14.7484
1.68	-15.3844
1.69	-14.7541
1.7	-14.7146
1.71	-14.6478
1.72	-14.703
1.73	-15.0083
1.74	-15.0971
1.75	-15.8722
1.76	-14.7893
1.77	-14.643
1.78	-14.6793
1.79	-14.7432
1.8	-14.4728
1.81	-14.2682
1.82	-14.2619
1.83	-14.989
1.84	-14.2382
1.85	-14.5683
1.86	-14.405
1.87	-14.2373
1.88	-14.6915
1.89	-15.0333
1.9	-14.403
1.91	-14.4534
1.92	-14.4973
1.93	-14.6101
1.94	-14.1637
1.95	-14.2871
1.96	-14.7657
1.97	-14.9311
1.98	-14.4865
1.99	-14.8872
2	-inf
2.01	-15.4222
2.02	-14.2061
2.03	-14.8259
2.04	-14.2414
2.05	-15.2471
2.06	-14.2528
2.07	-14.8168
2.08	-14.1722
2.09	-14.8803
2.1	-14.472
2.11	-14.7891
2.12	-14.0712
2.13	-13.8985
2.14	-14.1423
2.15	-14.2078
2.16	-14.0441
2.17	-13.8671
2.18	-14.5661
2.19	-14.0794
2.2	-13.9016
2.21	-13.9233
2.22	-13.9236
2.23	-14.7305
2.24	-13.9134
2.25	-14.5937
2.26	-14.0695
2.27	-14.3922
2.28	-14.1935
2.29	-14.2356
2.3	-15.0993
2.31	-14.2181
2.32	-14.0444
2.33	-14.1205
2.34	-14.0949
2.35	-13.8982
2.36	-14.2922
2.37	-14.0783
2.38	-13.98
2.39	-13.8756
2.4	-13.9933
2.41	-13.6589
2.42	-13.6086
2.43	-14.0613
2.44	-13.7903
2.45	-13.7669
2.46	-13.7145
2.47	-13.6868
2.48	-14.4253
2.49	-13.6584
2.5	-13.5561
2.51	-14.0159
2.52	-13.9882
2.53	-14.1174
2.54	-13.8018
2.55	-13.6399
2.56	-14.4582
2.57	-14.2109
2.58	-13.6335
2.59	-13.612
2.6	-13.7307
2.61	-14.1085
2.62	-13.6375
2.63	-14.6001
2.64	-13.622
2.65	-13.76
2.66	-14.2811
2.67	-14.3594
2.68	-14.4558
2.69	-14.5396
2.7	-14.1762
2.71	-14.0466
2.72	-14.0882
2.73	-13.3338
2.74	-14.2914
2.75	-13.3845
2.76	-13.7417
2.77	-13.2683
2.78	-14.2073
2.79	-14.2091
2.8	-13.6789
2.81	-13.5341
2.82	-13.5127
2.83	-13.7162
2.84	-15.1403
2.85	-13.5795
2.86	0
2.87	0
2.88	0
2.89	nan
2.9	nan
2.91	nan
2.92	nan
2.93	nan
2.94	nan
2.95	nan
2.96	nan
2.97	nan
2.98	nan
2.99	nan
3	nan
