-1.999999999999999991 -2.30103361478767965472 -6.6020672295772621775 -2.45299868385655359159 -2.45010336693600944114 -4.92866841968826359475 -4.77815342185631323092 -4.47713645513226152824
-2.99999999999999999111 -3.30103003185521022751 -9.60206013432224728121 -3.45168981865218314764 -3.45140028897718966383 -6.92866626990478464256 -6.77815127209842354858 -6.47712140672264295076
-3.99999999999999999111 -4.30102999602441629038 -12.6012777469386709995 -4.45155947058141009294 -4.45153051761443887798 -8.92866622607219284809 -8.77815136360525092793 -8.47712112910071448162
-4.99999999999999999133 -5.301029995515884228 -14.5669497181587776985 -5.45154644122779222454 -5.45154354612408664467 -10.9286951754244426706 -10.7782190607459146692 -10.4770873532864296418
-5.99999999999999999133 -6.30102999739933631457 -inf -6.45154510637613189507 -6.45154486898473898031 -13.0148943259296024765 -12.8465497582157892314 -12.4465787683474553267
-6.99999999999999999133 -7.30102867898487406604 -12.5669497181587776985 -7.45154743985594275558 -7.45154373413517765031 -12.8214872028676538434 -12.2844299268733861269 -11.9760965860740210814
-7.99999999999999999133 -8.30118880144116716262 -11.5669497181587776985 -8.45189054443682296139 -8.45145381888148433495 -11.7502778645775529534 -11.3095222236686904823 -10.986141906087709171
-8.99999999999999999133 -9.31167721305547162886 -10.5669497181587776985 -9.44197509840904864852 -9.46432515119270239765 -11.0426379547523854981 -10.802851338167810501 -10.8028513202247234528
-9.99999999999999999133 -inf -inf -9.53896585265498397031 -9.53896585265498397031 -9.53896585265498397031 -9.46723814588905142331 -9.05398669458576295897
-10.9999999999999999913 -inf -inf -8.86223682835840922273 -8.39278975490784021236 -8.8737995590447808162 -8.39839595089556134686 -8.02609602226071750138
-11.9999999999999999913 -inf -inf -8.02370832058827300123 -8.02370832058827300123 -8.02370832058827300123 -8.39839595090145331693 -8.39839595091323725708
-12.9999999999999999913 -inf -inf -6.37241690694430686429 -6.92852691483799120603 -6.81485011384935112939 -6.65592966112500938891 -6.65592966112500938891
-13.9999999999999999913 -inf -inf -6.01488207601875010362 -6.01488207601875010362 -6.01488207601875010362 -5.51830370866255037667 -5.07300037552998952812
-14.9999999999999999913 -inf -inf -5.00543173763255102139 -5.00543173763255102139 -5.00543173763255102139 -4.39430376266656270469 -4.02435488698125520433
-15.9999999999999999913 -inf -inf -3.68410366714955202932 -3.47477845131504851114 -4.19323807386453854601 -3.43699741421785567343 -3.04205859534015564958
-16.9999999999999999913 -inf -inf -2.62426890265688450695 -2.62426890265688450695 -2.62426890265688450695 -2.59619316436402007933 -2.59619316436402009776
-17.9999999999999999913 -inf -inf -2.62426890265688450695 -2.62426890265688450695 -2.62426890265688450695 -1.61586092241909729341 -1.61586092241909729146
-18.9999999999999999913 -inf -inf -0.78250106645285979947 -0.423548775326182162809 -0.974510425331256214198 -1.07467670319993533444 -1.07467670319993533444
-19.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-20.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-21.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-22.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-23.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-24.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-25.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-26.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-27.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-28.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-29.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-30.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-31.9999999999999999913 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-32.9999999999999999931 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-33.9999999999999999931 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-34.9999999999999999931 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-35.9999999999999999931 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-36.9999999999999999931 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-37.9999999999999999931 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
-38.9999999999999999931 -inf -inf -0.150514997831990597586 -0.150514997831990597586 -0.150514997831990597586 0 0
